"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"R H Photoshop","<","","4.3","76 Ratings","Hassan","","","Videography",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.249Z"
"Bizfaction Ecom Services Pvt Ltd","<","","4.5","67 Ratings","Hassan","","","On Site Services",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.249Z"
"Illford Digital","<","","4.7","54 Ratings","Ernakulam","","08401375800","",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.249Z"
"Inspire Marketing","<","","4.0","37 Ratings","Bagalkot","","","E Commerce Service Providers;Online Shopping Websites",true,false,false,false,false,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.249Z"
"Digital Media Ads","<","","4.7","59 Ratings","Hyderabad","","08460413570","",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.250Z"
"Divifox Media Pvt Ltd","<","","4.4","72 Ratings","Mumbai","","09972269776","Advertising Agencies For Bus Stop;Advertising Agencies",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.250Z"
"Digital Advertising Company","<","","4.5","98 Ratings","Palghar","","09972204458","",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.250Z"
"Simba Infotech","<","","3.0","4 Ratings","Surat","","07405151976","Digital Marketing Services;Advertising Agencies",true,false,false,false,false,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.250Z"
"Media World Brand Consultancy","<","","4.5","58 Ratings","Indore","","09725170869","Digital Marketing Services;Advertising Agencies",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.250Z"
"Brillsense Private Limited","<","","4.6","94 Ratings","Ujjain","","07041783146","",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Rama Enterprise","","","4.8","6 Ratings","Ahmedabad","","09054404358","Digital Marketing Services;Newspaper Advertising Agencies",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Social Monster Digital Marketing Agency","+","","4.6","13 Ratings","Raipur-Chhattisgarh","","09845248631","Government Verified",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Puthawala Printers","+","","4.1","646 Ratings","Ahmedabad","","","Digital;Flex",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Juggernaut Infotech","+","","4.9","193 Ratings","Ahmedabad","","08511808418","",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Singnath Advertising","+","","4.2","402 Ratings","Indore","","","Book;Color",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Systaio Technologies","+","","4.9","48 Ratings","Dhanbad","","09035136459","Marketing Agencies;Digital Marketing Services",true,false,false,false,false,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Loombiz Consultancy Pvt. Ltd.","","","4.6","160 Ratings","Dhanbad","","09845268082","Internet Website Designers;Online Shopping Websites",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Media Tech Temple","+","","4.4","409 Ratings","Bharatpur","","","Software Companies;NGOS",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Maa Bhagwati Institute","","","4.0","917 Ratings","Jodhpur","","","Computer Hardware Training Institutes;Colleges",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Rumsten Connect LLP","","","4.0","1 Ratings","Noida","","08460417445","Digital Marketing Services;Computer Graphic Designers",true,false,false,true,false,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Tushspectral Digital Marketing Agency","+","","4.5","15 Ratings","Kolkata","","09980036890","Digital Marketing Services;Computer Graphic Designers",true,false,false,false,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Influence India","","","4.7","16 Ratings","Ghaziabad","","09980835497","Advertising Agencies;Social Media Marketing Agencies",true,false,false,false,false,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.251Z"
"Wonder Kid Zone","+","","4.8","416 Ratings","Kolkata","","08904966204","Same Day Delivery;Shop In Store",true,false,false,true,true,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.252Z"
"Fostio.com","","","4.5","2 Ratings","Gurgaon","","08511467826","Search Engine Optimization Services;Advertising Agencies",true,false,false,true,false,"Professional Business Services","Hassan","Marketing Agencies","573201","2025-06-27T10:54:40.252Z"
