"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Hassan Sports And Recreations","<","","4.0","2 Ratings","Sjp Road SJP Road, Hassan","","7942693096","Billiard Pool Parlours",true,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Friends Sports And Recreation Club","<","","4.0","2 Ratings","Hadavanahalli, Hassan","","","Sports Clubs",false,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Sports And Recreation","<","","0","0 Ratings","Kukatpally, Hyderabad","","","Sports Ground",false,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Citizen Sports & Recreation Club Pvt Ltd","<","","3.7","6 Ratings","3 Queens Garden Road Camp, Pune","","6384478144","Sports Clubs;Recreation Clubs",false,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Islandstar Arts And Sports Recreation Club","<","","0","0 Ratings","Kiltan, Lakshadweep","","9447972379","NGOS",true,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Koliabhomora Water Sports & Tourist Recreation Park","<","","3.5","506 Ratings","National Highway 37A Silghat, Nagaon","","9435061044","Amusement Parks;Parks",true,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Gnfc Sports Club","<","","4.5","399 Ratings","Gnfc Twp Bharuch Society, Bharuch","","7947104838","Sports Clubs",false,false,false,false,true,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Kurunchi Sports & Recreation Club","<","","4.0","13 Ratings","Road Teachers Colony, Dharapuram","","7947130832","Recreation Clubs;Sports Clubs",true,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Balele Kodava Sports And Recreation Club","<","","4.1","21 Ratings","Ponnappasanthe Devanur, Coorg","","","Activity Clubs",false,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.785Z"
"Mia Centre For Sports & Recreation","<","","4.3","470 Ratings","Central Midc Road Nagpur MIDC, Nagpur","","7947423785","Sports Clubs;Sports Goods Dealers",false,false,false,false,true,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.786Z"
"Yoclub Sports & Recreation","","","4.2","52 Ratings","Mayyil Kololam Road Kolacherry, Kannur","","7947423090","Sports Clubs;Mini Football Fields",true,false,false,false,true,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.786Z"
"Abl Sports & Recreation Club","","","4.5","56 Ratings","Bidhannagar, Durgapur","","7947128255","Sports Clubs;Recreation Clubs",true,false,false,false,true,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.786Z"
"Wavoo Sports Academy & Recreation","","","3.8","9 Ratings","Tiruchendur Road Kayalpatnam, Thoothukudi","","7947412196","Sports Clubs",true,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.786Z"
"Shivaji Recreation Sports Club","","","2.5","1 Ratings","Sindhanur, Raichur","","7947143919","Sports Goods Dealers;Sports Clubs",true,false,false,false,false,"Sports and Recreation","Hassan","Gyms,Sports Leagues,Parks,Recreation Centers","573201","2025-06-26T12:31:16.786Z"
