"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Post Office","<","","3.6","75 Ratings","Arsikere, Hassan","","8174232314","Speed Post",false,true,false,false,true,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","3.3","66 Ratings","Old Bus Stand Road Rangoli Halla, Hassan","","8172252100","Speed Post",false,true,false,false,true,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","3.1","69 Ratings","Old Bus Stand Road Hadige, Hassan","","8172267090","Speed Post",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","3.8","37 Ratings","Vidya Nagar Hassan, Hassan","","8172267092","Government Organisations;Post Office",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","3.7","24 Ratings","Holenarsipur, Hassan","","8002666868","Post Office",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","4.0","17 Ratings","Shravanabelagola, Shravanabelagola","","8002666868","Government Organisations;Post Office",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","4.2","16 Ratings","BM Road Ashoka Road, Sakleshpur","","8002666868","Government Organisations;Post Office",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","4.4","15 Ratings","Channarayapatna, Hassan","","","Post Office",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","4.1","11 Ratings","Arkalgud, Hassan","","8002666868","Post Office",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.039Z"
"Post Office","<","","3.0","10 Ratings","Sh 85 Keralapura, Hassan","","9916217458","Government Organisations;Post Office",false,true,false,false,false,"Government and Community","Hassan","Post Offices","573201","2025-06-27T07:45:27.040Z"
