"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"98.3 Fm Radio Mirchi","<","","4.4","130 Ratings","Mahmoorganj, Varanasi","","7942688173","Advertising Agencies;Radio Broadcasting Services",false,false,false,true,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.549Z"
"98.3 Fm Radio Mirchi","<","","4.3","369 Ratings","Laxmi Appartment Frazer Road, Patna","","7947415225","Radio Broadcasting Services;Satellite Radio Broadcasting Services",true,false,false,false,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.550Z"
"Entertainment Computer","<","","3.9","25 Ratings","Main Road Raxaul, East Champaran","","7947432754","CCTV Dealers;Laptop Dealers",true,false,false,false,false,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.550Z"
"98.3 Fm Radio Mirchi","<","","4.2","133 Ratings","Kan Chamber Civil Lines, Kanpur","","7947120022","Radio Broadcasting Services",true,false,false,true,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.550Z"
"98.3 Fm Radio Mirchi","<","","4.3","141 Ratings","Shanker Nagar, Raipur-Chhattisgarh","","7942680329","Radio Broadcasting Services;Satellite Radio Broadcasting Services",true,false,false,false,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.550Z"
"98.3 FM Radio Mirchi","<","","4.2","281 Ratings","27 Palm Road Pratap Nagar, Nagpur","","7942696778","Radio Broadcasting Services",true,false,false,true,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.550Z"
"Jagran New Media","<","","4.2","475 Ratings","Camac Street Circus Avenue, Kolkata","","7947114360","Radio Broadcasting Services",false,false,false,true,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.550Z"
"International Recreation Parks Pvt Ltd","<","","4.0","246 Ratings","Noida Sector 38, Noida","","9818387246","Amusement Parks;Things To Do",true,false,false,false,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.550Z"
"Entertainment City","<","","4.2","4,094 Ratings","Noida, Noida","","","Shopping Centres",false,false,false,false,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.551Z"
"98 3 Fm Radio Mirchi","<","","4.0","1,693 Ratings","Noida Sector 16a, Noida","","7947435293","Advertising Agencies;Radio Broadcasting Services",false,false,false,false,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.551Z"
"Entertainment Hub","+","","4.4","40 Ratings","Shop No-WZ-3943 Rani Bagh, Delhi","","08147167271","Event Organisers For Corporate;Event Organisers",true,false,false,true,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.551Z"
"Entertainment Hub Roorkee","","","3.8","329 Ratings","Nh 58 Kanhapur, Roorkee","","","Cinema Halls",false,false,false,false,false,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.551Z"
"Entertainment Paradise","+","","4.3","4,877 Ratings","Link Road Jawahar Circle, Jaipur","","","Cinema Halls;Housefull 5A (Hindi Movie)",false,false,false,false,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.551Z"
"98.3 FM Radio Mirchi","+","","4.3","181 Ratings","Prestige Tower Vaishali Nagar, Jaipur","","","Advertising Agencies;Radio Broadcasting Services",false,false,false,true,true,"Entertainment and Media","Hassan","Movie Theaters,Music Stores, Event Management ,Convention Halls","573201","2025-06-26T13:10:27.551Z"
