"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Abhyasa","<","","4.9","77 Ratings","Army Office Road Vidhya Nagar, Hassan","","","Libraries",false,false,false,false,true,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.619Z"
"City Central Library Hassan","<","","4.2","81 Ratings","Aralepet, Hassan","","8172260308","Libraries;Public Libraries",true,false,false,false,true,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.619Z"
"Taluk Library","<","","4.4","43 Ratings","Channarayapatna, Hassan","","7004022624","Libraries;Public Libraries",true,false,false,false,true,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.619Z"
"M C E Library","<","","4.2","19 Ratings","Rangoli Halla, Hassan","","","Libraries",false,false,false,false,true,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"Manasa Library","<","","3.2","5 Ratings","Park Road Maharaj Park Road, Hassan","","9945989136","Libraries",true,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"Vidyuthnagara Library","<","","4.0","2 Ratings","Vidyuthnagara Vidyuthnagara, Hassan","","","Libraries",false,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"Hanyalu Gram Panchayath Library","<","","4.0","2 Ratings","Arakalgud, Hassan","","","Libraries",false,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"Digital Library Handralu","<","","4.0","2 Ratings","Handralu, Hassan","","","Libraries;Public Libraries",false,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"Hoysaleshwara College Library Arsikere","<","","2.6","3 Ratings","Arsikere Arsikere, Hassan","","","Libraries",false,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"Manasa Circulating Library","<","","4.0","1 Ratings","Park Road Hassan Ho, Hassan","","8172269825","Children Libraries;Libraries",false,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"K.R.Pete. Library","","","3.5","2 Ratings","Kr Pete, Chikmagalur","","","Libraries;Public Libraries",false,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"Kadrimidri Library","","","4.0","2 Ratings","Mugathihalli Mugthihalli, Chikmagalur","","8262224358","Libraries",true,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.620Z"
"District Library ","","","4.3","82 Ratings","HosaMane Road, Chikmagalur","","9449415979","Libraries,Public Libraries",true,false,false,false,false,"Government and Community","Chickmagaluru","Libraries","573201","2025-06-27T07:34:26.620Z"
"District Central Library","","","4.5","4 Ratings","Hosamane Hosamane Road, Chikmagalur","","","Libraries",false,false,false,false,false,"Government and Community","Hassan","Libraries","573201","2025-06-27T07:34:26.621Z"
