"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Sri Vinayaka Tours and Travels","<","","4.1","188 Ratings","R C Road Hassan Ho, Hassan","","07383156927","Self Driven",true,true,false,true,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.135Z"
"Sri Hassanambha Travels","<","","5.0","1 Ratings","B M Road Channapatna Extension, Hassan","","08460488503","Corporate",true,true,false,true,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.135Z"
"Kiran Tours and Travels","<","","4.6","11 Ratings","Salagame Road, Hassan","","08460407607","Car Rental;Tempo Travellers On Rent",true,true,false,true,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.135Z"
"Diya Tours And Travels","<","","4.7","51 Ratings","Bangalore Road Channarayapatna, Hassan","","08487021127","Car Rental;Travel Agents",true,true,false,true,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Dharsh Car Rental","<","","3.9","60 Ratings","Bhimana Colony Bm Road, Hassan","","09054867523","Vintage Car",true,true,false,false,false,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Sri Annapurneshwari Travels","<","","4.8","9 Ratings","8th E Cross Santhi Nagar, Hassan","","07041672063","Car Rental;Travel Agents",true,true,false,false,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Thulsi Thanmaya Tourist","<","","2.5","2 Ratings","Arsikere, Hassan","","09845456931","Travel Agents;Car Rental",true,true,false,false,false,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Suhas Tours and Travels","<","","5.0","4 Ratings","Suhas Tours and Travels Arsikere, Hassan","","08460400719","",true,true,false,false,false,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Sri Manikanta Tours and Travels","<","","3.5","2 Ratings","Sakleshapura Main Road Belur, Belur","","08460412634","Car Rental;Car Rental For Outstation-Tata",true,true,false,false,false,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Sinchu Puttu Tours And Travels","<","","4.9","7 Ratings","Vijayanagara Badavane Belur Road, Hassan","","09054572527","Vintage Car",true,true,false,false,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Travel Easy","+","","4.3","42 Ratings","R Race Course Road Hassan, Hassan","","08460526029","Visa Assistance;Car Rental",true,true,false,true,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Kanaka Travels","+","","5.0","109 Ratings","Shop No 5 Main Road Arsikere, Hassan","","08460417511","Travel Agents;Car Rental",true,true,false,true,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Tk Car And Bike Rental","","","4.5","43 Ratings","Sathyamangala Satyamangala, Hassan","","09035018370","Car Rental;Car Rental For Self Driven",true,true,false,false,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
"Ayyappas Tours and Travels","+","","4.7","27 Ratings","Bm Road Sakleshpur, Sakleshpur","","08485984124","Car Rental;Travel Agents",true,true,false,true,true,"Travel and Transportation","Hassan","Car Rentals","573201","2025-06-27T11:17:48.136Z"
