"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Mangalore Public School And Pre University College","<","","4.0","26 Ratings","Mugganahalli, Hassan","","","Schools",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.792Z"
"Sujala Pre University College","<","","4.5","44 Ratings","Hotel Road Hassan City Market, Hassan","","09972401984","Commerce Colleges;Colleges",true,false,false,true,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.792Z"
"Alva's Pre University College","<","","3.7","3 Ratings","Park Road Rangoli Halla, Hassan","","09972374009","Colleges;PU Colleges",true,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.793Z"
"Mangala Independent Pre University College","<","","4.5","18 Ratings","KIADB Industrical Area Bm Road, Hassan","","7947139269","Colleges;Institutes",true,false,false,false,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.793Z"
"Jagadguru Sri Kodimata Pre University College","<","","4.1","44 Ratings","Shanthigrama Road Arsikere, Hassan","","7942697947","Colleges;Educational Institutions",true,false,false,false,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.793Z"
"Bgs Science Pre University College","<","","3.0","10 Ratings","Road Belur, Belur","","7947435143","Colleges;Educational Institutions",true,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.793Z"
"Hassan Pre University College","<","","4.4","60 Ratings","Arakalagud Hassan Road Arkalgud, Hassan","","7947110185","Colleges;PU Colleges",true,false,false,false,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.794Z"
"Government Pre University College Vanivilasa","<","","3.9","4 Ratings","Pension Mohalla, Hassan","","","Colleges;Government Colleges",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.794Z"
"St Mary's Composite Pre University College","<","","0","0 Ratings","Arsikere Post Arsikere, Hassan","","7947129918","Colleges",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.794Z"
"Sujala Pre-University College","<","","4.2","17 Ratings","Apoorva Hotel Road Rangoli Halla, Hassan","","7942682746","Colleges;PU Colleges",true,false,false,false,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.794Z"
"Banavara Government Pre University College","","","4.1","17 Ratings","Bengaluru Honnavar Road Banavara, Hassan","","","Universities",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.795Z"
"Student Pre University College","","","4.5","98 Ratings","Ring Road Ring Road, Hassan","","","Colleges",false,false,false,false,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.795Z"
"Didaga Government Pre University College","","","3.0","2 Ratings","Didaga, Hassan","","9448345990","Colleges;Government Colleges",true,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.795Z"
"Chirst The King Pre University College","","","0","0 Ratings","Channarayapatna-573116, Hassan","","","Colleges",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.795Z"
"H K S Pre-University College","","","0","0 Ratings","NH-75, Hassan","","","Colleges",true,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.795Z"
"Hks Pre University College","","","0","0 Ratings","Hassan","","","Educational Institutions",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"Malnad Academy Pre University College","","","0","0 Ratings","Kavalu-573116 Channarayapatna, Hassan","","","Colleges",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"College & University","","","0","0 Ratings","Bhilwara","","","Educational Institutions",true,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"College And University Coaching Classes","","","0","0 Ratings","Naveen Nagar Aish Bagh, Bhopal","","","Tutorials For Class XII;Tutorials For BSc Computer Science",true,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"College & university . Prof. Vishal Mishra","","","0","0 Ratings","Amritsar","","","Educational Institutions",true,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"AVK College For Women","","","4.1","144 Ratings","College Road Harshamahal Road, Hassan","","","Universities;Colleges",true,false,false,false,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"Kodimutt Pu College","","","3.7","26 Ratings","arsikere, Hassan","","","Universities",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"College of Engineering & Technology","","","4.0","434 Ratings","Baba Ghulam Shah Badshah University, Rajouri","","","Engineering Colleges;Colleges",true,false,false,false,true,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
"College Of Post Graduate Studies - Central Agricultural University","","","3.9","9 Ratings","Umiam, Shillong","","","Colleges",false,false,false,false,false,"Education","Hassan","Colleges & Universities","573201","2025-06-27T13:38:18.796Z"
