"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Yashtel Broadband Internet Service","<","","3.9","18 Ratings","Vidyanagar Vidyanagar Hassan, Hassan","","09724639550","Satellite Internet;Wifi Internet",true,true,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.161Z"
"Hi Solutions","<","","4.8","6 Ratings","B M ROAD Channarayapatna, Hassan","","7947412436","Wifi Internet",true,true,false,true,true,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.161Z"
"Speed I Net Broadband Services","<","","4.1","19 Ratings","Mosalhosahalli, Hassan","","7942692416","Wifi Internet",true,true,false,true,true,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.162Z"
"V Computers & Smis","<","","4.7","3 Ratings","Salagame Road Salagame Road, Hassan","","07947415343","Wifi Internet",true,true,false,true,true,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.162Z"
"Airtel Xstream Fiber","<","","5.0","7 Ratings","Kuvempu Nagar, Hassan","","7942682752","Wifi Internet",true,true,false,false,false,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.162Z"
"AIRTEL FIBER NET","<","","4.8","6 Ratings","M G Road Ravindra Nagar Hassan, Hassan","","7947131183","Wifi Internet",true,true,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.162Z"
"My Jio Store","<","","3.6","507 Ratings","M G Road Ravindra Nagar Hassan, Hassan","","7947415201","Prepaid Mobile Phone Simcard Dealers;Mobile Phone Dealers",true,true,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.162Z"
"Airtel Express","<","","3.6","369 Ratings","Sardar Arcade Gandhi Bazaar, Hassan","","7942689027","4g Internet;Wifi Internet",true,true,false,false,false,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.162Z"
"Reliance Digital Express","<","","3.8","281 Ratings","MG Road Ravindra Nagar Hassan, Hassan","","7947107907","Delivery Available;Shop In Store;4g Internet",true,true,false,false,false,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.163Z"
"Yahoo Cafe","<","","4.8","72 Ratings","Kuvempu Nagar Kuvempu Nagar, Hassan","","7947117179","Wifi Internet",true,true,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers","573201","2025-06-27T11:43:15.163Z"
