"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Kumar Transport","<","","5.0","6 Ratings","Hassan","","07383098361","Trucks On Rent",true,false,false,true,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.701Z"
"Chiranjeevi Transport","<","","4.0","23 Ratings","Hassan","","08401163535","Trucks On Rent;Tempos On Hire",true,false,false,true,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.701Z"
"Sagar Transports","<","","4.3","16 Ratings","Hassan","","08401713676","Transporters;Transport Agents",true,false,false,false,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.701Z"
"Vmtc Logistics","<","","4.4","37 Ratings","Mangalore","","08511915326","Domestic Courier",true,false,false,true,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.702Z"
"Hindustan Transport Shimoga","<","","4.2","94 Ratings","Shimoga","","07383249296","24 Hours Transporters;Transporters",true,false,false,false,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.702Z"
"Sri Kiran Transport","<","","4.7","33 Ratings","Tumkur","","07490016249","Transporters;Transporters For Bangalore",true,false,false,false,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.702Z"
"Perfect Packers and Warehouse","<","","4.4","51 Ratings","Mysore","","08511845263","All India;Within City",true,false,false,true,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.702Z"
"Sri Kumaran Transports & Packers and Movers","<","","4.6","14 Ratings","Coimbatore","","08511275817","Logistics;Local Logistic;Transportation",true,false,false,true,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.702Z"
"Kaveri Cargo Movers","<","","4.3","102 Ratings","Coimbatore","","08401638429","",true,false,false,true,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.702Z"
"Mr Trailer Service and Transport","<","","4.6","15 Ratings","Bangalore","","09725917919","Trailers On Rent;Transporters",true,false,false,true,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.703Z"
"Shree Essar Logistic","","","5.0","2 Ratings","Bhavani","","07041479863","Trucks On Rent;Electronic",true,false,false,false,true,"Travel and Transportation","Hassan","Public Transport,Airlines","573201","2025-06-27T11:29:49.703Z"
