"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Police Control Room","<","","4.1","35 Ratings","Race Course Road Hassan, Hassan","","8172-268845","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.069Z"
"Police Station Yeslur","<","","3.6","35 Ratings","Yeslur Hassan, Hassan","","8173278212","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.069Z"
"Nuggehalli Police Station","<","","4.6","12 Ratings","Main Road Nuggihalli, Hassan","","817633033","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.069Z"
"Hassan Rural Police Station","<","","3.0","18 Ratings","Main Road Ravindra Nagar Hassan, Hassan","","8172268630","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.069Z"
"Arehalli Police Station","<","","3.1","14 Ratings","Arehalli Arehalli Hassan, Hassan","","8177221342","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.069Z"
"Police Station Sakleshpur","<","","3.2","12 Ratings","Ashok Road Arekere, Sakleshpur","","8173244100","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Police Station Halebeedu","<","","4.5","6 Ratings","Halebeedu Halebeedu Hassan, Halebeedu","","8177273201","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Konanur Police Station","<","","4.0","6 Ratings","Arkalgud Taluk Konanur, Hassan","","8175226227","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Police Station Channarayapatna","<","","4.1","5 Ratings","Channarayapatna, Hassan","","","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Police Station Arsikere","<","","4.7","3 Ratings","Main Road Arsikere, Hassan","","","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Women Police Station Hassan","","","2.6","4 Ratings","Bm Road, Hassan","","","Police Stations;Women Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Police Station Arasikere Rural","","","3.2","3 Ratings","St Marys Church Colony Arsikere, Hassan","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Police Station Gorur","","","4.0","2 Ratings","Gorur, Hassan","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"PoliceStation","","","3.5","1 Ratings","Dudda, Hassan","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Shanivarasanthe Police Station","","","3.2","12 Ratings","Shanivarasanthe Madikeri, Coorg","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Police Station","+","","4.6","7 Ratings","Tiptur Rural Tiptur, Tumkur","","","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.070Z"
"Police Control Room","","","3.9","44 Ratings","Hosamane Road, Chikmagalur","","","Police Stations;Police Controlling Rooms",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
"Chikmagalur Town Police Station","","","3.2","5 Ratings","road Market Road Chikmagalur, Chikmagalur","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
"Chikkamagaluru City Police Station","","","3.3","10 Ratings","Chikmagalur","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
"Basavanahalli Police Station","","","3.2","9 Ratings","Chikmagalur District Office, Chikmagalur","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
"Police Station Saligrama","","","4.1","45 Ratings","Bherya Road Saligrama, Mysore","","","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
"K R Pete Town Police Station","","","4.1","29 Ratings","Krishnarajpete Krishnarajapete, Mandya","","","Police Stations",false,false,false,false,true,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
"Traffic Police Station","","","3.0","2 Ratings","Kudumangalore, Coorg","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
"Police Line","","","3.8","4 Ratings","Huliyar Road Thammadihalli, Tumkur","","","Police Stations",false,false,false,false,false,"Safety and Security","Hassan","Police Stations","573201","2025-06-28T14:59:37.071Z"
