"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Anna Poorneshwari Caterers & Event Management","<","","5.0","12 Ratings","Hassan","","08490847639","Birthday Party Decorators;Caterers",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.763Z"
"D Events Pro","<","","5.0","15 Ratings","Hassan","","07411848513","Caterers;Balloon Decorators",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.763Z"
"Creative Events","<","","5.0","10 Ratings","Hassan","","07411573502","Balloon Arch;Balloon Backdrop;Photo Printed Balloon",true,false,false,true,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.763Z"
"Acharane Events","<","","4.8","92 Ratings","Hassan","","08734974655","Birthday Party Decorators;Flower Decorators",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.763Z"
"Appu Events","<","","5.0","10 Ratings","Hassan","","08147028235","Flower Decorators;Photographers",true,false,false,true,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.763Z"
"Blessing Events","<","","4.7","9 Ratings","Hassan","","","Caterers;Event Organisers",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.763Z"
"Nuclear Events","<","","4.8","30 Ratings","Mysore","","08460255672","Table Fan;Tables;Carpet",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
"Media House","<","","4.7","151 Ratings","Mangalore","","","Flex",true,false,false,true,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
"Vibhava Creations","<","","4.5","425 Ratings","Bangalore","","09035152635","Videography",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
"Sree Durga Parameshwari Catering Service","<","","4.5","15 Ratings","Bangalore","","","Home Delivery",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
"Masters Event Management","+","","4.5","85 Ratings","Chickballapur","","","Event Organisers;Caterers",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
"Teamvx Networks Pvt Ltd","+","","4.3","15 Ratings","Hyderabad","","08460220272","Photographers;Event Organisers",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
"First Choice Bartender Event Management","","","4.5","2 Ratings","Mumbai","","08050991738","Bartender Services;Cocktail Party Organisers",true,false,false,false,false,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
"Sr Events","+","","4.4","18 Ratings","West Godavari","","08460403938","Event Organisers;Caterers",true,false,false,false,true,"Entertainment and Media","Hassan","Event Management","573201","2025-06-27T09:54:21.764Z"
