"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"R J Enterprises","<","","4.3","31 Ratings","R C Ro Hassan Ho, Hassan","","08734089585","Computer Dealers;Computer Repair & Services",true,false,false,true,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.198Z"
"J P Computers","<","","4.5","14 Ratings","Harali Katte Hassan City Market, Hassan","","07947131489","Company Authorised Dealer",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.199Z"
"Reliance Digital Express","<","","3.8","281 Ratings","MG Road Ravindra Nagar Hassan, Hassan","","07947115428","Delivery Available;Shop In Store;4g Internet",true,false,false,false,false,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.199Z"
"Dis N Dat It Solutions","<","","4.6","33 Ratings","Mysore Road Channarayapatna, Hassan","","07942677053","Company Authorised Dealer",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.199Z"
"Infinity Info Solution","<","","4.0","11 Ratings","Salagame Road, Hassan","","07947435729","Company Authorised Dealer",true,false,false,false,false,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.199Z"
"Aavani Technology","<","","4.8","2 Ratings","Udayagiri, Hassan","","07947104503","Company Authorised Dealer",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.200Z"
"Poorvika Mobiles Pvt Ltd","<","","4.8","1,488 Ratings","NH 206 Tiptur, Tumkur","","07383143194","Same Day Delivery;Curbside Pickup;In Store Collect",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.200Z"
"Poorvika Mobiles Pvt Ltd","<","","4.6","2,106 Ratings","Ward No.16 Mg Road Chikmagalur, Chikmagalur","","07383102998","Company Authorised Dealer",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.200Z"
"Poorvika Mobiles","<","","4.1","18 Ratings","Somavarpete Hebbale Madikeri, Coorg","","","Company Authorised Dealer",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.201Z"
"Poorvika Mobiles Pvt Ltd","<","","4.8","1,728 Ratings","Old Bus Stand Road Kadur, Chikmagalur","","07383447423","Same Day Delivery;Curbside Pickup;In Store Collect",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.201Z"
"Poorvika Mobiles Pvt Ltd","+","","4.7","1,546 Ratings","Somwarpet Taluk Kushalnagar, Coorg","","07383156993","Same Day Delivery;Curbside Pickup;In Store Collect",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.201Z"
"Aapeshwara Mobile Centre","+","","4.8","16 Ratings","BM Road Kushalnagar, Coorg","","08734988736","Mobile Phone Dealers-Sony;Mobile Phone Dealers",true,false,false,true,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.202Z"
"A2z Computers and Mobile Service","+","","3.5","3 Ratings","Mandya Road Nagamangala, Mandya","","","Company Authorised Dealer",true,false,false,false,false,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.202Z"
"Poorvika Mobiles Pvt Ltd","+","","4.6","1,317 Ratings","College Road Coorg, Coorg","","09724626629","Same Day Delivery;Curbside Pickup;In Store Collect",true,false,false,false,true,"Computers and Mobile","Hassan","Internet Service Providers,Computer Sales and Repair,Mobile Sales and Repair,Web Design","573201","2025-06-26T09:06:14.202Z"
