"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Wealth Fincorp","<","","4.3","25 Ratings","Hassan","","09054007051","Advisory;Investment Advisory;Portfolio Advisory",false,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.294Z"
"Unique Builders","<","","4.7","25 Ratings","Hassan","","08460207256","Building",true,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"H S Nandini Manjunath & Co","<","","5.0","15 Ratings","Hassan","","07041624864","Accounting;GST Return;TDS Return",true,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"Oxyvin Technologies (Opc) Private Limited","<","","4.7","63 Ratings","Bangalore","","09725355823","BPO;Business Consultants",true,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"Vinishka Infratech Projects LLP","<","","3.9","46 Ratings","Bangalore","","09725883787","Business Consultants;Business Startup Consultants",true,false,false,false,false,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"PROFESIONAL SURVEYS","<","","4.5","10 Ratings","Chennai","","08050989655","Digital",true,false,false,true,false,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"Genericart Medicines","<","","4.6","274 Ratings","Miraj","","","Business Consultants;Franchise Consultants",true,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"Virtual Auditor","<","","5.0","309 Ratings","Tirunelveli","","08460472272","Advisory;GST Return;TDS Return",true,false,false,false,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"Strategy Az","<","","4.1","81 Ratings","Pune","","","Franchise Consultants For Education;Digital Marketing Services",true,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"Shree Laxmi Balaji Infotech","<","","3.9","169 Ratings","Thane","","09972313186","Aws Consultants;Advertising Agencies",true,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.295Z"
"Mantry Consultancy","","","","","Mumbai","","","Sme Business Consultants;Business Consultants",true,false,false,false,false,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.296Z"
"Verasys Technologies Pvt Ltd","+","","3.1","51 Ratings","Mumbai","","08128306540","Business Consultants;Digital Signature Services",true,false,false,false,false,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.296Z"
"Yogita S And Company","+","","4.7","35 Ratings","Bhiwandi","","07795682280","Accounting;GST Return;TDS Return",true,false,false,false,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.296Z"
"Aactive Hr Plus Private Limited","+","","4.6","75 Ratings","Surat","","08511574895","Background Verification;Financial Planner",true,false,false,false,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.296Z"
"Divij Projects And Consultants LLP","+","","4.0","118 Ratings","Vadodara","","07383749548","",true,false,false,false,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.296Z"
"Ecom Enterprises","+","","4.4","130 Ratings","Indore","","09845220635","",true,false,false,true,true,"Professional Business Services","Hassan","Business Consultants","573201","2025-06-27T10:59:16.296Z"
