"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Sri Maruthi Auto Work","<","","4.1","40 Ratings","Subhash Maidana Sakleshpur, Sakleshpur","","09980781966","Doorstep Car Repair;Towing Services;On-site Repair",true,true,false,true,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.074Z"
"Imperial Car Care","<","","4.9","54 Ratings","Tanniruhalla Hassan HO, Hassan","","09725792995","Car Detailing",true,true,false,true,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.075Z"
"Vinayaka Motors","<","","4.4","172 Ratings","BM Bypass Road Hassan City, Hassan","","08460268667","Car Repair & Services;Garages",true,true,false,true,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.075Z"
"A1 Auto Works","<","","5.0","67 Ratings","Shubash Maidan Sakleshpur, Sakleshpur","","08460304383","Towing Services",true,true,false,false,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.075Z"
"Evergreen Car Garage","<","","4.1","7 Ratings","Near Reshme Ilakhe Bm Road, Hassan","","07041632304","DoorStep Service;Towing Services",true,true,false,true,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.075Z"
"Vishwa Automotive Services","<","","3.3","15 Ratings","Ring Road Hassan City, Hassan","","09054656964","Company Authorised Dealer;Towing Services",true,true,false,false,false,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.075Z"
"Friendly Motors","<","","4.7","122 Ratings","Rajagatta By Pass Road Bm Road, Hassan","","07043608856","Towing Services",true,true,false,false,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.076Z"
"Sri Maruthi Car Repair and Service","<","","4.5","15 Ratings","SubhasField Sakleshpur, Sakleshpur","","09725519319","Towing Services",true,true,false,true,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.076Z"
"Malnad Towing Service","<","","4.8","53 Ratings","BM Road Sakleshpur Market Road, Sakleshpur","","08401382743","Delivery Available",true,true,false,false,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.076Z"
"G H Tyres and Wheel Alignment","<","","5.0","9 Ratings","Bm Road, Hassan","","09740032883","Company Authorised Dealer;24x7 Customer Support;Towing Services",true,true,false,false,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.076Z"
"Sri Raksha Car Garage","+","","4.3","29 Ratings","Colony Vidyanagar Hassan, Hassan","","08460424526","",true,true,false,true,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.077Z"
"Bsc Car Care","+","","4.3","12 Ratings","Shanthigrama, Hassan","","","Car Repair & Services;Car AC Repair & Services",true,true,false,false,false,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.077Z"
"Hindusthan Radiator Hassan Basava Circle","+","","5.0","1 Ratings","Old Post Office Road Bm Road, Hassan","","","Automobile Radiator Repair & Services;Car Accessory Dealers",true,true,false,false,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.077Z"
"Bharath Tinkering Works","+","","4.2","14 Ratings","Bharath Tinkering Works Bm Road, Hassan","","","Motorcycle Painting Services;Car Repair & Services",true,true,false,false,true,"Automotive","Hassan","Car Repair,Car Sales,Tires,Auto Parts","573201","2025-06-26T07:46:10.077Z"
