"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Lakshya Coaching Center","<","","4.6","14 Ratings","Near Mazjid Kr Puram Hassan, Hassan","","08460411701","Language Classes For English;Tutorials",true,true,false,true,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.458Z"
"Malnad Coaching Centre Mcc","<","","4.8","474 Ratings","Channapatna Housing Board Colony, Hassan","","08401060336","Tally Training Institutes;Correspondence Education",true,true,false,true,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.459Z"
"Akshara Academy","<","","4.7","86 Ratings","Ring Road Vidyanagar Hassan, Hassan","","09724214171","Counselling Sessions;Support Classes;CCTV Camera",true,true,false,true,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.459Z"
"Vidhyakashi Jee and Neet Academy","<","","5.0","400 Ratings","Channapatna Extension, Hassan","","09035217433","Tutorials;CET Tutorials",true,true,false,true,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.460Z"
"Saraswathi English Coaching Centre & Samkrutha Bhavan","<","","3.8","10 Ratings","Arale Katte Circle Aralepet, Hassan","","","Tutorials For Class XII;Tutorials",true,true,false,false,false,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.460Z"
"Kalike Montessori School","<","","4.7","6 Ratings","11th Cross Kuvempu Nagar, Hassan","","08460492331","",true,true,false,true,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.460Z"
"Simhasana Ias Training Institute","<","","4.8","49 Ratings","SALAGAME Road Salagame Road, Hassan","","08460397287","Tutorials;Language Classes For English",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.460Z"
"Power Indian Academy","<","","4.8","27 Ratings","Prathime Gowri Koppalu, Hassan","","7947141788","Tutorials;Institutes",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.461Z"
"Akshar Study Center","<","","5.0","11 Ratings","Laxmipura Arsikere, Hassan","","7947151442","Tutorials;CET Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.461Z"
"C K Academy And C K Book House","<","","5.0","4 Ratings","Race Course Road Rangoli Halla, Hassan","","7947427657","Tutorials;Language Classes For English Conversation",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.462Z"
"Akshara Book House","+","","4.3","586 Ratings","Shankarmatt Road Kr Puram Hassan, Hassan","","","Home Delivery",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.462Z"
"Achievers Academy","+","","4.8","404 Ratings","Bhagadare Kopalu Hemavathinagar, Hassan","","","Mock Tests",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.462Z"
"Malnad Computer Education","","","4.7","401 Ratings","Bm Road, Hassan","","","Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.462Z"
"Aakash Institute","+","","4.5","241 Ratings","Ring Road Hassan City, Hassan","","","Tutorials;Institutes",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.463Z"
"Daksha Coaching Centre","+","","5.0","216 Ratings","Rp Road Avk College Road, Hassan","","","Educational Institutes;Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.463Z"
"Paatshala Neet Academy Hassan","+","","4.8","193 Ratings","Hoysalanagar Main Road Bm Road, Hassan","","","AC Classrooms",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.463Z"
"Ignus","+","","4.6","129 Ratings","Mutt Road Kr Puram Hassan, Hassan","","","Tutorials For Biology;Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.463Z"
"Hassanamba Coaching Academy","+","","4.6","66 Ratings","Chanpatna Road Bm Road, Hassan","","","Tutorials;CET Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.464Z"
"Quark Academy","+","","4.7","61 Ratings","K.R Puram Kr Puram Hassan, Hassan","","","Tutorials For Class X;Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.464Z"
"Pcon Cadd Center","","","4.9","46 Ratings","Dr Lohia Road Vidhya Nagar, Hassan","","","Education Consultants;Computer Training Institutes",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.464Z"
"Bhagat Coaching Center","","","4.9","40 Ratings","Road Harshamahal Road, Hassan","","","Education Consultants;Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.464Z"
"Viveka Bureau For Competitive Exams","","","4.4","44 Ratings","Hassan HO, Hassan","","","Tutorials;Competitive Exam Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.464Z"
"Ecad Eduvin Tech Solution","+","","4.6","30 Ratings","Salagame Road, Hassan","","","3D Animation Training Institutes;Tutorials",true,true,false,false,true,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.465Z"
"Venus Cricket Club","","","4.2","27 Ratings","Race Race Course Road Hassan, Hassan","","","Tutorials",false,true,false,false,false,"Education","Hassan","Tutoring Services","573201","2025-06-27T13:45:52.465Z"
