"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Lalith Pet Clinic and Grooming Centre","<","","4.9","211 Ratings","Salagame Road Hemavathinagar, Hassan","","08050749340","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.228Z"
"Shrinivasa Pet Hospital","<","","3.5","2 Ratings","Salagame Road Hassan City Market, Hassan","","09725378541","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Mahalakshmi Pet Hospital","<","","4.2","18 Ratings","M G Road MG Road Hassan, Hassan","","7947117916","Pet Accessory Dealers;Pet Clinics",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Amrutha Vet Pharma","<","","4.6","5 Ratings","Amrutha Vet Pharma Salagame Road, Hassan","","7947104810","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Lalith Pet Clinic","<","","4.9","3 Ratings","Vidyuthnagara, Hassan","","7947435349","",true,false,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Animal Husbandry And Vet Service","<","","5.0","2 Ratings","Kodlipet Kodlipet Madikeri, Coorg","","7947420834","",false,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Belagur's Pet Shop And Clinic","<","","4.3","70 Ratings","Bh Road Tiptur, Tumkur","","7947135993","Veterinary Surgeries;Major and Minor Surgery;Pet Boarding",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Pearl Pet Clinic Kushalnagar","<","","5.0","2 Ratings","Kushalnagar, Coorg","","7947434881","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Srinivasa Vet Medicals","<","","4.0","2 Ratings","Krishnarajanagara, Mysore","","","",false,true,false,false,false,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Shankara Dog World","<","","4.3","44 Ratings","Halli Main Road Heggere, Tumkur","","07383805852","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Kemmale Medicals And Pet Vet Care","","","5.0","15 Ratings","Ninthikal Yenmur, Dakshina Kannada","","","Veterinary Clinics;Dog Food Retailers",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.229Z"
"Vijaya Pet Clinic","+","","4.7","13 Ratings","Chikka Masjid Street Pandavapura, Mandya","","08128172861","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Dr Deepaks Pet Clinic","+","","5.0","2 Ratings","No 18 Hootagalli, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Shwetha Pet Care","+","","5.0","1 Ratings","High Tension Road Metagalli, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Silver Bones","+","","4.8","203 Ratings","Double Vijaynagar 2nd Stage, Mysore","","","All Types of Vaccination;Dog Accessories;Pet Grooming",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Shree Pet Clinic","+","","4.7","939 Ratings","2nd Phase Vijaynagar 4th Stage, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Shree Pet Groom","+","","4.7","266 Ratings","Double Road Vijaynagar 4th Stage, Mysore","","","",true,false,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Mysore Pet Clinic","+","","4.0","96 Ratings","Double Vijaynagar 2nd Stage, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Chandra K9 Working Dogs","","","4.6","9 Ratings","Hunsur Taluk Dharmapura, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Chandan Veterinary Clinic (Vijayanagar 4th Stage)","+","","4.9","11 Ratings","2nd Phase Vijaynagar 4th Stage, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Paws & Claws Pet Clinic","+","","4.9","81 Ratings","Gadigge Road Bogadi, Mysore","","","",true,false,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Animal Health Clinic","+","","4.8","18 Ratings","New KD Road Vijaynagar 1st Stage, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Vetz For Petz Clinic","+","","4.2","420 Ratings","Sangam Circle Vijaynagar Mysore, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
"Sanctuary Exotic Pet Referral & Veterinary Clinic","+","","4.7","54 Ratings","S.S Nagar Banni Mantap, Mysore","","","",true,true,false,false,true,"Health and Medical","Hassan - Book Appointment Online","Veterinary Clinics","573201","2025-06-28T14:18:14.230Z"
