"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"D Home Furniture And Interior","<","","4.6","21 Ratings","Salgame Salagame Road, Hassan","","08401943822","Same Day Delivery",true,false,false,false,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.386Z"
"Ideal Plywoods & Hardwares","<","","4.8","21 Ratings","Abdul Kalam Hunsinkere Main Road, Hassan","","07041555669","Wpc Door Dealers;PVC Door Dealers;CCTV Surveillance",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.386Z"
"Satyakanth Furnitures","<","","3.8","6 Ratings","Bazar Street Arasikere Arsikere, Hassan","","08460507056","Furniture Dealers;Mattress Dealers",true,false,false,true,false,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.386Z"
"Designer Sofa Set Works","<","","3.0","2 Ratings","Arsikere Arsikere, Hassan","","08904995378","Sofa Dealers;Furniture Dealers",true,false,false,false,false,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.386Z"
"Sufiya Electronic & Royal Furniture","<","","3.5","2 Ratings","Old Post Office Road Bm Road, Hassan","","08511747924","Furniture Dealers;Bed Dealers",true,false,false,false,false,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.387Z"
"Sri Sai Electronics And Furnitures","<","","4.8","1,682 Ratings","Mangalore Road Thanniruhalla, Hassan","","","Mobile Phone Dealers;Electronic Goods Showrooms",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.387Z"
"Vijay Furniture Centre","<","","4.5","14 Ratings","Sampige Road Kr Puram Hassan, Hassan","","","Designer",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.387Z"
"C Nanjappa Timber Traders","<","","3.0","5 Ratings","KIADB Hosakoppalu, Hassan","","09980861675","Timber",true,false,false,false,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.387Z"
"City Furniture Hassan And Kings Furnishing","<","","4.0","75 Ratings","Bm Road, Hassan","","07383484375","Antique Furniture Dealers;Furniture Dealers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.387Z"
"Manjunatha Furniture","<","","4.8","4 Ratings","Shareef Colony Road Bm Road, Hassan","","09972930177","Same Day Delivery",true,false,false,false,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Rich Look Furniture and Plywood","+","","4.9","13 Ratings","Ring Road Bm Road, Hassan","","08460406520","Same Day Delivery",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Global Power Solution And Furniture","+","","3.6","13 Ratings","MG Road Bm Road, Hassan","","","Geyser Dealers;Furniture Dealers",true,false,false,false,false,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Sri Jayashiva Furnitures","+","","4.7","20 Ratings","B M Main Road Channarayapatna, Hassan","","","Same Day Delivery",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Shankar Furnitures","+","","4.7","26 Ratings","B M Road Subash Nagar Mandya, Mandya","","","Office Furniture Dealers;Furniture Dealers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
