"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Maruthi Grey Sqaure","<","","5.0","5 Ratings","5th Cross Kuvempu Nagar, Hassan","","08511320831","Residential",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.587Z"
"Shivaram Property Solutions Pvt Ltd","<","","5.0","23 Ratings","11th Cross Kuvempu Nagar, Hassan","","7947129994","Construction Companies;Property Developers",true,true,false,false,false,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.587Z"
"Logic Builders","<","","5.0","13 Ratings","Mahadeshwara Badavane Layout, Mysore","","09980764075","Residential;Building",true,true,false,true,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.588Z"
"APS Infrastructure","<","","4.9","23 Ratings","Laggere Prem Nagar, Bangalore","","08401346181","Civil Contractors;Building Contractors",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.588Z"
"Shruti All India Labour Supply","<","","3.6","25 Ratings","Korattur, Chennai","","09725557361","Labour Contractors;Building Contractors",true,true,false,false,false,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.588Z"
"Yesb Infratech Pvt Ltd","<","","4.2","12 Ratings","- NH 48 Atak Pardi, Valsad","","09972267166","Building;Industrial",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.589Z"
"Shree Sidhivinayak House Lifting Comp","<","","5.0","5 Ratings","Ram Baag Shiv Mandir Farakhpur, Yamunanagar","","07041726475","House Lifting Services;Renovation Contractors",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.589Z"
"Vineeth Kothari Constructions","<","","4.9","92 Ratings","Chikkabasti Road Bm Road, Hassan","","7947114993","Building",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.590Z"
"Am Interior Designers","<","","4.7","25 Ratings","Industrial Area Hassan City, Hassan","","","Industrial",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.590Z"
"Inspire Designs & Constructions","<","","5.0","3 Ratings","60 Feet Road Vivekanagara, Hassan","","","",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.591Z"
"Prj Enterprises and Solution","+","","4.6","40 Ratings","Vv Road Somwarpet, Coorg","","07411790325","",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.591Z"
"Civil Solutions","+","","5.0","4 Ratings","Km Road, Chikmagalur","","","Construction Contractors;Civil Contractors",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.591Z"
"Sknb Total Ventures","+","","4.2","5 Ratings","Circle Jyothinagar Chikmagalur, Chikmagalur","","08147368390","Industrial;Quick Visit;Aluminium False Ceiling",true,true,false,true,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.591Z"
"Ckm Construction","+","","3.5","2 Ratings","Mallandur Road Adarsha Nagara, Chikmagalur","","","Building Contractors;Civil Contractors",true,true,false,false,false,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"The Land Mark Constructive Ideas","+","","4.5","11 Ratings","Somwart Pet Road Kushalnagar, Coorg","","08904613207","Residential;Industrial",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"Am Associates","+","","4.0","4 Ratings","Bypass Road Kushalnagar, Coorg","","","Building",true,true,false,false,false,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"Sri Muthappa Construction","+","","3.0","1 Ratings","B M Road Kushalnagar, Coorg","","","Textured Wall Painting",true,true,false,false,false,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"Ars Consultant","","","4.8","4 Ratings","Nagamangala Road Pandavapura, Mandya","","","Residential Building Contractors;Civil Contractors",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"Sakthi Engineering","","","5.0","1 Ratings","Ring Road Hebbal 1st Stage, Mysore","","","Civil Contractors For Residential;Civil Contractors",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"Masdoor India","+","","5.0","9 Ratings","4th Vijaynagar 4th Stage, Mysore","","08147412711","Building",true,true,false,false,false,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"Choice Electrical Wiring and Plumbing Service","+","","4.8","111 Ratings","2nd Stage Hebbal, Mysore","","","Wiring",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.592Z"
"Beebulls Builders & Developers Pvt. Ltd.","","","5.0","1 Ratings","Ring Road Hinkal, Mysore","","","Residential;Industrial",false,true,false,false,false,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.593Z"
"Shree Vaaru Construction & Interiors","+","","4.6","11 Ratings","Hunsur Main Road Hinkal, Mysore","","","Interior Designers;Civil Contractors",true,true,false,false,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.593Z"
"Dhruthi Infrastructures","","","4.6","27 Ratings","2nd Stage Hebbal, Mysore","","","Residential",true,true,false,true,true,"Home Services","Hassan","Home Renovation","573201","2025-06-28T14:41:20.593Z"
