name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
V Computers & Smis,<,4.7,3 Ratings,"Salagame Road Salagame Road, Hassan",,,Wifi Internet,true,true,false,true,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.118Z
Malnad Info System,<,4.0,213 Ratings,"Salagame Road, Hassan",,08460433495,Computer Dealers; CCTV Dealers,true,true,false,false,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.118Z
R J Enterprises,<,4.4,30 Ratings,"R C Ro Hassan Ho, Hassan",,08734089585,Computer Dealers; Computer Repair & Services,true,true,false,true,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.118Z
Sridevi Computers,<,4.7,10 Ratings,"Sridevi Arsikere, Hassan",,08460232379,CCTV Dealers; CCTV Installation Services,true,true,false,true,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
Svp It Care,<,4.8,6 Ratings,"BH Road Arsikere, Hassan",,09724911399,CCTV Dealers-Hikvision; CCTV Dealers,true,true,false,false,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
Hasanaamba Computer Service Cc Tv Instaltion Service,<,4.8,10 Ratings,"Bus Stand Opposite Road Bm Road, Hassan",,09725282521,CCTV Dealers-Hikvision; CCTV Dealers,true,true,false,false,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
System Solution,<,4.5,65 Ratings,"RC Road Bm Road, Hassan",,,Laptop Repair & Services-Toshiba; Computer Repair & Services,true,true,false,true,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
M M Computers,<,4.8,13 Ratings,"Hosline Road Pension Mohalla, Hassan",,,Computer Repair & Services; Laptop Repair & Services,true,true,false,false,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
Likhith Computers Solutions,<,4.4,30 Ratings,"Vidhya Nagar Vidhya Nagar, Hassan",,,Computer Repair & Services; CCTV Dealers,true,true,false,false,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
J P Computers,<,4.5,14 Ratings,"Harali Katte Hassan City Market, Hassan",,,Company Authorised Dealer,true,true,false,false,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
Sheshadri Infotech,+,5.0,13 Ratings,"B M ROAD Channarayapatna, Hassan",,,Computer Dealers; Computer Repair & Services,true,true,false,false,true,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
Chetana Groups,+,3.7,10 Ratings,"Kr Puram Hassan, Hassan",,,Computer Repair & Services; Washing Machine Repair & Services,false,true,false,false,false,Laptop Repair & Services,Hassan,2025-05-26T12:27:41.119Z
