name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Sunil M M (Advocate and Novatry Lawyer),<,,,"Vidya Nagar Vidhya Nagar, Hassan",,08401242675,Lawyers; Civil Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.571Z
Umesh Ap,<,,,"MAIN ROAD Kandali, Hassan",,,Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.571Z
Gururaj N Joshi,<,,,"Shree Vansree Malmaddi, Dharwad",,08123116458,Lawyers For Accident Claims; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.571Z
Vh Legal Consultants,<,,,"Kodungallur, Thrissur",,08460231436,Legal Consultants; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.571Z
M K Jain Consultant,<,,,"Vinayaga Maisty Street Sowcarpet, Chennai",,,Licence; Accounting; GST Return,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.571Z
Adv. Subhash Chandra Lawyers & Associates,<,,,"Supreme Court South Tukoganj, Indore",,,Lawyers For Accident Claims; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.571Z
Adv. Satyendra Tiwari,<,,,"Chamber No. 203 Civil Lines, Allahabad",,07487861805,Lawyers For High Court; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
M B Subhrahmanyam & Associates,<,,,"Kunj Nagar Sakchi, Jamshedpur",,08401449462,Lawyers For Commercial Law; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Ruchi Gupta & Associates,<,,,"Building No 13 G Kamla Nagar, Delhi",,08904953622,Lawyers; Lawyers For Supreme Court,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Strengthdesk Als LLP,<,,,"Vikram Tower Rajendra Place, Delhi",,08867753551,Lawyers For Supreme Court; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Kumar Law Associates,K,,,"Shivalik-Malviya Nagar, Delhi",,09972331375,Lawyers; Lawyers For Criminal,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Adv.Subhash Chandra,A,,,"Puri Krishna Nagar New Delhi, Delhi",,,Lawyers; Business Consultants,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Adv. Sunil Singh,A,,,"New Colony Mahadeva, Siwan",,08460274959,NOC; Public Provident Fund; GST Return,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Apex Juris Consultants. Amandeep Malhotra Advocate,A,,,"Dhakoli Zikarpur, Zirakpur",,07041484134,Lawyers; Lawyers For High Court,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Ashoka Legal Documentation,A,,,"Main Market Hadige, Hassan",,,Lawyers; Share Transfer Agents,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Lokesh H E,L,,,"B.m Road Alur, Hassan",,,Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Raje Gowda J H,R,,,"Hassan Bm Road, Hassan",,,Lawyers; Lawyers For Service Matters,false,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
K M Suresh,K,,,"NR Circle, Hassan",,,Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Svm Law Associates,+,,,"Shankarmutt Road Kr Puram Hassan, Hassan",,,Lawyers For Accident Claims; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Srikanth Advocate,S,,,"Sakleshpur, Sakleshpur",,,Lawyers For Criminal; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Vaasu Deva P,V,,,"B H RoadM N Compound Arsikere, Hassan",,,Lawyers For Corporate Law; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Hassan District Advocate Association,H,,,"Rangoli Halla Bm Road, Hassan",,,Lawyers; NGOS,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Mr Mohan D Advocate,M,,,"B M Road Hassan Ho, Hassan",,,Lawyers; Civil Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
B C M And Associates,B,,,"Road Channarayapatna, Hassan",,,Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Farooq Pasha,F,,,"Devigere Road Hassan Ho, Hassan",,,Lawyers For Banking; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
K G Nagaraja Associate,K,,,"Bickod Road Alur, Hassan",,,Lawyers; Civil Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Kns Law Associates,K,,,"Sampaige Road CHANNARAYAPATNA, Hassan",,,Lawyers; Civil Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Geetha H S,G,,,"B H Road Arsikere, Hassan",,,Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Manjunath Advocate,M,,,"Goodana Thanniruhalla, Hassan",,,Lawyers; Civil Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
S S Renuka Prasad Advocate,S,,,"Matt Road Kr Puram Hassan, Hassan",,,Lawyers; Civil Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
Heragu Ramesh advocate,H,,,"Old Post Office Road Bm Road, Hassan",,,Lawyers; Civil Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
HVT And HTS Advocates,+,,,"10th C Cross Kr Puram Hassan, Hassan",,,Lawyers For Consumer Court; Lawyers,true,true,false,false,false,Lawyers,Hassan,2025-05-26T12:43:29.572Z
